customer_id,age,gender,income,loan_type,loan_amount,interest_rate,loan_term,loan_interest_rate,credit_score,employment_status,marital_status,remediation_strategy,missed_payments,missed_payments_duration,successful,timestamp
826582,28,Male,150677,Personal,133024,0.2,47,20.0,509,Self-employed,Married,Forbearance,5,7,False,2019-08-23
678425,21,Male,125924,Business,220645,0.18,24,18.0,624,Employed,Married,Forbearance,3,9,False,2019-06-20
980324,35,Female,80978,Student,251708,0.17,59,17.0,611,Self-employed,Divorced,Debt Consolidation,11,2,True,2019-03-09
409234,60,Female,189820,Personal,88278,0.05,34,5.0,587,Unemployed,Single,Forbearance,11,4,True,2021-12-20
393584,40,Female,193704,Auto,202547,0.07,19,7.000000000000001,435,Self-employed,Single,Debt Consolidation,12,6,True,2022-12-23
944635,47,Female,130422,Student,356824,0.13,16,13.0,522,Unemployed,Single,Refinancing,4,8,False,2022-02-21
914970,39,Female,143364,Personal,280599,0.06,14,6.0,725,Self-employed,Married,Refinancing,4,10,True,2022-04-27
576024,27,Female,126612,Student,381807,0.14,48,14.000000000000002,771,Self-employed,Single,Refinancing,3,1,False,2020-09-25
122585,53,Female,62643,Home,145990,0.12,36,12.0,386,Self-employed,Married,Loan Restructuring,4,4,True,2021-09-30
734154,38,Female,164004,Home,499040,0.13,18,13.0,451,Self-employed,Divorced,Loan Restructuring,10,1,False,2022-11-05
995664,64,Male,125719,Home,386755,0.13,31,13.0,654,Employed,Divorced,Forbearance,12,4,True,2022-05-27
286885,33,Female,160338,Student,429608,0.13,43,13.0,387,Unemployed,Divorced,Forbearance,3,1,True,2021-06-01
573643,45,Male,29777,Student,361090,0.18,42,18.0,512,Self-employed,Married,Payment Reminder,6,3,False,2020-09-14
464549,29,Female,63795,Business,388846,0.08,37,8.0,413,Employed,Married,Payment Reminder,12,2,True,2021-06-13
450893,52,Female,125137,Personal,134726,0.18,57,18.0,627,Unemployed,Divorced,Deferment,2,4,True,2023-07-17
810487,28,Female,112495,Home,273225,0.15,25,15.0,439,Self-employed,Single,Payment Reminder,7,3,False,2023-07-22
575423,46,Female,71258,Auto,194733,0.07,25,7.000000000000001,785,Employed,Single,Refinancing,11,4,True,2019-06-19
501448,36,Male,185490,Auto,140148,0.13,50,13.0,331,Unemployed,Single,Deferment,2,1,True,2018-08-24
766440,24,Male,171177,Business,348623,0.19,26,19.0,469,Unemployed,Married,Deferment,9,11,False,2024-02-21
717159,44,Female,163826,Home,440723,0.07,58,7.000000000000001,363,Employed,Single,Deferment,0,0,False,2021-09-22
900530,22,Female,131761,Business,302143,0.19,26,19.0,584,Unemployed,Single,Loan Restructuring,5,3,True,2022-11-05
888175,59,Female,64898,Home,392082,0.06,16,6.0,527,Employed,Single,Debt Consolidation,5,11,False,2023-02-27
420260,35,Female,126763,Business,151254,0.16,20,16.0,744,Self-employed,Divorced,Deferment,10,4,False,2024-02-25
949939,56,Female,56144,Business,446597,0.08,55,8.0,429,Self-employed,Divorced,Forbearance,12,2,True,2020-08-17
774034,62,Female,30243,Personal,494809,0.2,23,20.0,677,Employed,Single,Loan Restructuring,9,5,True,2019-07-12
487056,44,Female,48848,Business,393568,0.14,20,14.000000000000002,746,Self-employed,Single,Refinancing,5,8,True,2023-02-14
262317,40,Male,182318,Student,223661,0.16,47,16.0,584,Unemployed,Divorced,Deferment,2,1,False,2023-06-27
253429,48,Female,84163,Student,398944,0.12,47,12.0,326,Unemployed,Married,Loan Restructuring,10,5,True,2023-11-11
204576,46,Male,71593,Student,52860,0.07,44,7.000000000000001,719,Self-employed,Single,Deferment,3,6,True,2020-04-18
445973,65,Male,102262,Home,304123,0.06,29,6.0,812,Employed,Married,Loan Restructuring,5,7,False,2023-05-19
19660,36,Female,56893,Business,144782,0.1,34,10.0,414,Self-employed,Married,Forbearance,6,12,False,2018-11-16
349631,32,Male,196505,Personal,426333,0.14,12,14.000000000000002,846,Employed,Single,Debt Consolidation,8,4,True,2019-09-28
268014,64,Male,68642,Student,446675,0.16,19,16.0,364,Self-employed,Married,Debt Consolidation,1,6,True,2022-09-15
549712,52,Female,73554,Home,286742,0.06,57,6.0,827,Unemployed,Married,Payment Reminder,10,2,False,2022-12-26
791449,38,Male,135459,Business,57085,0.17,29,17.0,304,Unemployed,Single,Forbearance,4,2,False,2020-01-31
761242,25,Male,169716,Auto,149005,0.1,58,10.0,775,Unemployed,Married,Payment Reminder,10,12,True,2018-10-28
56530,56,Male,20107,Personal,476148,0.06,26,6.0,358,Self-employed,Divorced,Payment Reminder,6,6,True,2023-01-29
625323,63,Female,133133,Auto,305738,0.13,45,13.0,399,Employed,Divorced,Loan Restructuring,10,5,True,2019-01-19
382398,36,Male,86483,Personal,60189,0.17,47,17.0,507,Unemployed,Divorced,Payment Reminder,2,4,False,2019-01-16
683114,44,Male,62135,Home,63324,0.1,40,10.0,391,Unemployed,Divorced,Refinancing,6,3,True,2020-12-02
563352,60,Female,129504,Personal,193808,0.15,47,15.0,588,Employed,Single,Loan Restructuring,11,12,True,2019-01-14
632726,38,Male,115697,Personal,267509,0.07,23,7.000000000000001,546,Self-employed,Divorced,Forbearance,0,0,True,2023-10-29
667127,50,Female,169590,Auto,289327,0.13,52,13.0,392,Self-employed,Single,Payment Reminder,4,5,False,2020-06-17
429705,49,Female,95722,Home,442273,0.06,51,6.0,567,Self-employed,Divorced,Refinancing,2,1,True,2023-11-05
705659,26,Female,132621,Personal,179232,0.06,41,6.0,316,Employed,Divorced,Deferment,1,1,True,2023-11-10
330320,63,Male,81523,Home,417843,0.18,42,18.0,386,Employed,Single,Debt Consolidation,12,8,False,2022-03-29
416991,61,Female,47024,Home,219238,0.1,42,10.0,448,Employed,Single,Loan Restructuring,10,3,False,2020-05-05
205272,60,Female,97316,Student,232221,0.09,56,9.0,335,Self-employed,Single,Loan Restructuring,8,11,False,2023-05-25
401652,33,Female,173045,Home,124238,0.09,42,9.0,644,Unemployed,Married,Deferment,3,11,True,2018-06-03
259685,36,Male,27393,Business,327728,0.08,54,8.0,810,Employed,Single,Debt Consolidation,7,11,True,2022-06-06
642435,36,Male,53949,Student,261643,0.16,52,16.0,331,Employed,Divorced,Payment Reminder,8,12,False,2020-12-18
143331,32,Female,166141,Business,128243,0.2,16,20.0,447,Employed,Divorced,Loan Restructuring,4,7,False,2023-04-07
657801,48,Female,60518,Auto,190087,0.08,15,8.0,599,Self-employed,Married,Loan Restructuring,7,10,False,2022-05-06
160981,36,Female,196623,Business,73306,0.16,30,16.0,380,Unemployed,Single,Deferment,6,1,True,2021-12-25
297598,49,Male,181408,Business,194317,0.11,28,11.0,800,Unemployed,Divorced,Payment Reminder,2,2,True,2023-09-12
651457,33,Male,187242,Personal,123733,0.11,42,11.0,589,Employed,Divorced,Debt Consolidation,9,4,False,2023-04-30
645521,55,Female,72356,Home,129026,0.15,34,15.0,681,Self-employed,Married,Debt Consolidation,12,11,True,2020-10-08
426498,65,Female,43789,Home,493766,0.15,31,15.0,635,Self-employed,Married,Deferment,10,12,False,2018-09-26
341980,24,Male,169679,Student,387107,0.14,14,14.000000000000002,595,Self-employed,Married,Payment Reminder,2,3,False,2024-01-17
243310,49,Female,86714,Home,304203,0.14,20,14.000000000000002,576,Self-employed,Married,Forbearance,8,1,True,2018-12-29
